ID,Low Level Name,Mid Level Name,High Level Name,CIP Number,CIP Group Name
8.08.01,Dietetics and Clinical Nutrition,,,51.31.02,Clinical Nutrition/Nutritionist.
8.08.01,Dietetics and Clinical Nutrition,,,51.31.03,Dietetic Technician.
8.08.01,Dietetics and Clinical Nutrition,,,51.31.04,Dietitian Assistant.
8.08.01,Dietetics and Clinical Nutrition,,,51.31.99,"Dietetics and Clinical Nutrition Services, Other."
,#N/A,,,51.32,Bioethics/Medical Ethics.
8.04.01,Bioethics and Medical Ethics,,,51.32.01,Bioethics/Medical Ethics.
,#N/A,,,51.33,Alternative and Complementary Medicine and Medical Systems.
8.01.01,Alternative and Complementary Medicine,,,51.33.00,"Alternative and Complementary Medicine and Medical Systems, General."
8.01.01,Alternative and Complementary Medicine,,,51.33.01,Acupuncture and Oriental Medicine.
8.01.01,Alternative and Complementary Medicine,,,51.33.02,Traditional Chinese Medicine and Chinese Herbology.
8.01.01,Alternative and Complementary Medicine,,,51.33.03,Naturopathic Medicine/Naturopathy.
8.01.01,Alternative and Complementary Medicine,,,51.33.04,Homeopathic Medicine/Homeopathy.
8.01.01,Alternative and Complementary Medicine,,,51.33.05,Ayurvedic Medicine/Ayurveda.
8.01.01,Alternative and Complementary Medicine,,,51.33.06,Holistic Health.
8.01.01,Alternative and Complementary Medicine,,,51.33.99,"Alternative and Complementary Medicine and Medical Systems, Other."
,#N/A,,,51.34,Alternative and Complementary Medical Support Services.
8.18.06,Nursing Midwifery,,,51.34.01,Direct Entry Midwifery.
8.01.01,Alternative and Complementary Medicine,,,51.34.99,"Alternative and Complementary Medical Support Services, Other."
,#N/A,,,51.35,Somatic Bodywork and Related Therapeutic Services.
8.24.09,Somatic Bodywork and Related Therapeutic Practices,,,51.35.01,Massage Therapy/Therapeutic Massage.
8.24.09,Somatic Bodywork and Related Therapeutic Practices,,,51.35.02,Asian Bodywork Therapy.
8.24.09,Somatic Bodywork and Related Therapeutic Practices,,,51.35.03,Somatic Bodywork.
8.24.09,Somatic Bodywork and Related Therapeutic Practices,,,51.35.99,"Somatic Bodywork and Related Therapeutic Services, Other."
,#N/A,,,51.36,Movement and Mind-Body Therapies and Education.
8.24.02,Movement and Mind-Body Therapies,,,51.36.01,Movement Therapy and Movement Education.
8.24.02,Movement and Mind-Body Therapies,,,51.36.02,Yoga Teacher Training/Yoga Therapy.
8.24.02,Movement and Mind-Body Therapies,,,51.36.03,Hypnotherapy/Hypnotherapist.
8.24.02,Movement and Mind-Body Therapies,,,51.36.99,"Movement and Mind-Body Therapies and Education, Other."
,#N/A,,,51.37,Energy and Biologically Based Therapies.
8.01.01,Alternative and Complementary Medicine,,,51.37.01,Aromatherapy.
8.01.01,Alternative and Complementary Medicine,,,51.37.02,Herbalism/Herbalist.
8.24.11,Other Rehabilitation and Therapy,,,51.37.03,Polarity Therapy.
8.01.01,Alternative and Complementary Medicine,,,51.37.04,Reiki.
8.01.01,Alternative and Complementary Medicine,,,51.37.99,"Energy and Biologically Based Therapies, Other."
,#N/A,,,51.38,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing."
8.18.12,Other Nursing,,,51.38.01,Registered Nursing/Registered Nurse.
8.18.05,Nursing Administration,,,51.38.02,Nursing Administration.
8.18.02,Family Practice Nursing,,,51.38.03,Adult Health Nurse/Nursing.
8.18.09,"Perioperative, Operating Room and Surgical Nursing",,,51.38.04,Nurse Anesthetist.
8.18.02,Family Practice Nursing,,,51.38.05,Family Practice Nurse/Nursing.
8.18.04,"Maternal, Child Health and Neonatal Nursing",,,51.38.06,Maternal/Child Health and Neonatal Nurse/Nursing.
8.18.06,Nursing Midwifery,,,51.38.07,Nurse Midwife/Nursing Midwifery.
8.18.12,Other Nursing,,,51.38.08,Nursing Science.
8.18.08,Pediatric Nursing,,,51.38.09,Pediatric Nurse/Nursing.
8.18.10,Psychiatric and Mental Health Nursing,,,51.38.10,Psychiatric/Mental Health Nurse/Nursing.
8.18.11,Public Health and Community Nursing,,,51.38.11,Public Health/Community Nurse/Nursing.
8.18.09,"Perioperative, Operating Room and Surgical Nursing",,,51.38.12,Perioperative/Operating Room and Surgical Nurse/Nursing.
8.18.12,Other Nursing,,,51.38.13,Clinical Nurse Specialist.
8.18.01,Critical Care Nursing,,,51.38.14,Critical Care Nursing.
8.18.07,Occupational and Environmental Health Nursing,,,51.38.15,Occupational and Environmental Health Nursing.
8.18.12,Other Nursing,,,51.38.16,Emergency Room/Trauma Nursing.
8.18.12,Other Nursing,,,51.38.17,Nursing Education.
8.18.12,Other Nursing,,,51.38.18,Nursing Practice.
8.18.12,Other Nursing,,,51.38.19,Palliative Care Nursing.
8.18.12,Other Nursing,,,51.38.20,Clinical Nurse Leader.
8.18.03,Geriatric Nursing,,,51.38.21,Geriatric Nurse/Nursing.
8.18.12,Other Nursing,,,51.38.22,Women's Health Nurse/Nursing.
8.18.12,Other Nursing,,,51.38.99,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other."
,#N/A,,,51.39,"Practical Nursing, Vocational Nursing and Nursing Assistants."
8.18.12,Other Nursing,,,51.39.01,Licensed Practical/Vocational Nurse Training.
8.18.12,Other Nursing,,,51.39.02,Nursing Assistant/Aide and Patient Care Assistant/Aide.
8.18.12,Other Nursing,,,51.39.99,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other."
,#N/A,,,51.99,"Health Professions and Related Clinical Sciences, Other."
8.28.01,Other Medicine and Health Sciences,,,51.99.99,"Health Professions and Related Clinical Sciences, Other."
,#N/A,,,,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES."
,#N/A,,,52.01,"Business/Commerce, General."
3.00.00,Business,,,52.01.01,"Business/Commerce, General."
,#N/A,,,52.02,"Business Administration, Management and Operations."
3.05.01,"Business Administration, Management, and Operations",,,52.02.01,"Business Administration and Management, General."
3.05.01,"Business Administration, Management, and Operations",,,52.02.02,"Purchasing, Procurement/Acquisitions and Contracts Management."
3.23.01,Operations and Supply Chain Management,,,52.02.03,"Logistics, Materials, and Supply Chain Management."
3.05.01,"Business Administration, Management, and Operations",,,52.02.04,Office Management and Supervision.
3.05.01,"Business Administration, Management, and Operations",,,52.02.05,Operations Management and Supervision.
3.22.01,Nonprofit Administration and Management,,,52.02.06,Non-Profit/Public/Organizational Management.
3.34.01,Other Business,,,52.02.07,Customer Service Management.
3.10.01,E-Commerce,,,52.02.08,E-Commerce/Electronic Commerce.
3.23.01,Operations and Supply Chain Management,,,52.02.09,Transportation/Mobility Management.
3.30.01,Strategic Management Policy,,,52.02.10,Research and Development Management.
3.05.01,"Business Administration, Management, and Operations",,,52.02.11,Project Management.
3.28.01,Sales and Merchandising,,,52.02.12,Retail Management.
3.24.01,Organizational Behavior and Theory,,,52.02.13,Organizational Leadership.
3.34.01,Other Business,,,52.02.99,"Business Administration, Management and Operations, Other."
,#N/A,,,52.03,Accounting and Related Services.
3.01.01,Accounting,,,52.03.01,Accounting.
3.01.01,Accounting,,,52.03.02,Accounting Technology/Technician and Bookkeeping.
3.01.01,Accounting,,,52.03.03,Auditing.
3.01.01,Accounting,,,52.03.04,Accounting and Finance.
3.01.01,Accounting,,,52.03.05,Accounting and Business/Management.
3.01.01,Accounting,,,52.03.99,"Accounting and Related Services, Other."
,#N/A,,,52.04,Business Operations Support and Assistant Services.
3.34.01,Other Business,,,52.04.01,"Administrative Assistant and Secretarial Science, General."
3.34.01,Other Business,,,52.04.02,Executive Assistant/Executive Secretary.
3.34.01,Other Business,,,52.04.06,Receptionist.
3.34.01,Other Business,,,52.04.07,Business/Office Automation/Technology/Data Entry.
3.34.01,Other Business,,,52.04.08,General Office Occupations and Clerical Services.
3.23.01,Operations and Supply Chain Management,,,52.04.09,"Parts, Warehousing, and Inventory Management Operations."
3.34.01,Other Business,,,52.04.10,"Traffic, Customs, and Transportation Clerk/Technician."
3.34.01,Other Business,,,52.04.11,Customer Service Support/Call Center/Teleservice Operation.
3.05.01,"Business Administration, Management, and Operations",,,52.04.99,"Business Operations Support and Secretarial Services, Other."
,#N/A,,,52.05,Business/Corporate Communications.
3.06.01,Business and Corporate Communications,,,52.05.01,Business/Corporate Communications.
,#N/A,,,52.06,Business/Managerial Economics.
3.34.01,Other Business,,,52.06.01,Business/Managerial Economics.
,#N/A,,,52.07,Entrepreneurial and Small Business Operations.
3.11.01,Entrepreneurial and Small Business Operations,,,52.07.01,Entrepreneurship/Entrepreneurial Studies.
3.11.01,Entrepreneurial and Small Business Operations,,,52.07.02,Franchising and Franchise Operations.
3.11.01,Entrepreneurial and Small Business Operations,,,52.07.03,Small Business Administration/Management.
3.11.01,Entrepreneurial and Small Business Operations,,,52.07.99,"Entrepreneurial and Small Business Operations, Other."
,#N/A,,,52.08,Finance and Financial Management Services.
3.13.01,Finance and Financial Management,,,52.08.01,"Finance, General."
3.13.01,Finance and Financial Management,,,52.08.03,Banking and Financial Support Services.
3.13.01,Finance and Financial Management,,,52.08.04,Financial Planning and Services.
3.13.01,Finance and Financial Management,,,52.08.06,International Finance.
3.13.01,Finance and Financial Management,,,52.08.07,Investments and Securities.
3.13.01,Finance and Financial Management,,,52.08.08,Public Finance.
3.13.01,Finance and Financial Management,,,52.08.09,Credit Management.
3.13.01,Finance and Financial Management,,,52.08.99,"Finance and Financial Management Services, Other."
,#N/A,,,52.09,Hospitality Administration/Management.
3.14.00,Hospitality Administration and Management,,,52.09.01,"Hospitality Administration/Management, General."
3.33.01,Tourism and Travel,,,52.09.03,Tourism and Travel Services Management.
3.14.00,Hospitality Administration and Management,,,52.09.04,Hotel/Motel Administration/Management.
3.14.01,Food and Beverage Management,,,52.09.05,Restaurant/Food Services Management.
3.14.00,Hospitality Administration and Management,,,52.09.06,Resort Management.
3.14.00,Hospitality Administration and Management,,,52.09.07,Meeting and Event Planning.
3.14.02,Gaming and Casino Operations Management,,,52.09.08,Casino Management.
3.14.00,Hospitality Administration and Management,,,52.09.09,"Hotel, Motel, and Restaurant Management."
3.14.00,Hospitality Administration and Management,,,52.09.99,"Hospitality Administration/Management, Other."
,#N/A,,,52.1,Human Resources Management and Services.
3.15.00,Human Resources Management,,,52.10.01,"Human Resources Management/Personnel Administration, General."
3.18.00,Labor Relations,,,52.10.02,Labor and Industrial Relations.
3.24.01,Organizational Behavior and Theory,,,52.10.03,Organizational Behavior Studies.
3.18.00,Labor Relations,,,52.10.04,Labor Studies.
3.15.00,Human Resources Management,,,52.10.05,Human Resources Development.
3.15.00,Human Resources Management,,,52.10.99,"Human Resources Management and Services, Other."
3.17.01,International Business,,,52.11,International Business.
3.17.01,International Business,,,52.11.01,International Business/Trade/Commerce.
,#N/A,,,52.12,Management Information Systems and Services.
3.19.01,Management Information Systems,,,52.12.01,"Management Information Systems, General."
3.19.01,Management Information Systems,,,52.12.06,Information Resources Management.
3.19.01,Management Information Systems,,,52.12.07,Knowledge Management.
3.19.01,Management Information Systems,,,52.12.99,"Management Information Systems and Services, Other."
3.20.01,Management Sciences and Quantitative Methods,,,52.13,Management Sciences and Quantitative Methods.
3.20.01,Management Sciences and Quantitative Methods,,,52.13.01,Management Science.
9.10.17,Other Statistics and Probability,,,52.13.02,Business Statistics.
9.11.01,Other Physical Sciences and Mathematics,,,52.13.04,Actuarial Science.
3.20.01,Management Sciences and Quantitative Methods,,,52.13.99,"Management Sciences and Quantitative Methods, Other."
3.21.00,Marketing,,,52.14,Marketing.
3.21.00,Marketing,,,52.14.01,"Marketing/Marketing Management, General."
3.21.00,Marketing,,,52.14.02,Marketing Research.
3.21.00,Marketing,,,52.14.03,International Marketing.
3.21.00,Marketing,,,52.14.99,"Marketing, Other."
3.26.01,Real Estate,,,52.15,Real Estate.
3.26.01,Real Estate,,,52.15.01,Real Estate.
3.31.01,Taxation,,,52.16,Taxation.
3.31.01,Taxation,,,52.16.01,Taxation.
3.16.01,Insurance,,,52.17,Insurance.
3.16.01,Insurance,,,52.17.01,Insurance.
,#N/A,,,52.18,"General Sales, Merchandising and Related Marketing Operations."
3.28.01,Sales and Merchandising,,,52.18.01,"Sales, Distribution, and Marketing Operations, General."
3.28.01,Sales and Merchandising,,,52.18.02,Merchandising and Buying Operations.
3.28.01,Sales and Merchandising,,,52.18.03,Retailing and Retail Operations.
3.28.01,Sales and Merchandising,,,52.18.04,Selling Skills and Sales Operations.
3.28.01,Sales and Merchandising,,,52.18.99,"General Merchandising, Sales, and Related Marketing Operations, Other."
,#N/A,,,52.19,"Specialized Sales, Merchandising and  Marketing Operations."
3.34.01,Other Business,,,52.19.01,Auctioneering.
3.12.01,Fashion Business,,,52.19.02,Fashion Merchandising.
3.12.01,Fashion Business,,,52.19.03,Fashion Modeling.
3.33.01,Tourism and Travel,,,52.19.04,Apparel and Accessories Marketing Operations.
3.33.01,Tourism and Travel,,,52.19.05,Tourism and Travel Services Marketing Operations.
3.33.01,Tourism and Travel,,,52.19.06,Tourism Promotion Operations.
3.21.00,Marketing,,,52.19.07,Vehicle and Vehicle Parts and Accessories Marketing Operations.
3.21.00,Marketing,,,52.19.08,Business and Personal/Financial Services Marketing Operations.
3.21.00,Marketing,,,52.19.09,Special Products Marketing Operations.
3.21.00,Marketing,,,52.19.10,Hospitality and Recreation Marketing Operations.
3.28.01,Sales and Merchandising,,,52.19.99,"Specialized Merchandising, Sales, and Marketing Operations, Other."
,#N/A,,,52.2,Construction Management.
5.07.02,Construction Engineering and Management,,,52.20.01,Construction Management.
,#N/A,,,52.21,Telecommunications Management.
3.32.01,Technology and Innovation,,,52.21.01,Telecommunications Management.
,#N/A,,,52.99,"Business, Management, Marketing, and Related Support Services, Other."
3.34.01,Other Business,,,52.99.99,"Business, Management, Marketing, and Related Support Services, Other."
,#N/A,,,,HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES.
4.29.01,Secondary Education,,,53.01,High School/Secondary Diploma Programs.
4.29.01,Secondary Education,,,53.01.01,Regular/General High School/Secondary Diploma Program.
4.33.03,Higher Education and Teaching,,,53.01.02,College/University Preparatory and Advanced High School/Secondary Diploma Program.
4.35.01,Vocational Education,,,53.01.03,Vocational High School and Secondary Business/Vocational-Industrial/Occupational Diploma Program.
4.29.01,Secondary Education,,,53.01.04,Honors/Regents High School/Secondary Diploma Program.
4.01.01,Adult and Continuing Education,,,53.01.05,Adult High School/Secondary Diploma Program.
4.29.01,Secondary Education,,,53.01.99,"High School/Secondary Diploma Programs, Other."
4.29.01,Secondary Education,,,53.02,High School/Secondary Certificate Programs.
4.01.01,Adult and Continuing Education,,,53.02.01,High School Equivalence Certificate Program.
4.01.01,Adult and Continuing Education,,,53.02.02,High School Certificate of Competence Program.
4.34.01,Other Education,,,53.02.03,Certificate of IEP Completion Program.
4.29.01,Secondary Education,,,53.02.99,"High School/Secondary Certificates, Other."
,#N/A,,,,HISTORY.
2.23.00,History,,,54.01,History.
2.23.25,Other History,,,54.01.01,"History, General."
2.23.23,United States History,,,54.01.02,American  History (United States).
2.23.06,European History,,,54.01.03,European History.
2.23.11,"History of Science, Technology, and Medicine",,,54.01.04,History and Philosophy of Science and Technology.
2.23.25,Other History,,,54.01.05,Public/Applied History.
2.23.02,Asian History,,,54.01.06,Asian History.
2.23.03,Canadian History,,,54.01.07,Canadian History.
2.23.18,Military History,,,54.01.08,Military History.
2.23.25,Other History,,,54.01.99,"History, Other."
,#N/A,,,,RESIDENCY PROGRAMS.
,#N/A,,,60.01,Dental Residency Programs.
8.07.05,Oral and Maxillofacial Surgery,,,60.01.01,Oral and Maxillofacial Surgery Residency Program.
8.07.03,Dental Public Health and Education,,,60.01.02,Dental Public Health Residency Program.
8.07.04,Endodontics and Endodontology,,,60.01.03,Endodontics Residency Program.
8.07.06,Oral Biology and Oral Pathology,,,60.01.04,Oral and Maxillofacial Pathology Residency Program.
8.07.07,Orthodontics and Orthodontology,,,60.01.05,Orthodontics Residency Program.
8.07.08,Pediatric Dentistry and Pedodontics,,,60.01.06,Pediatric Dentistry Residency Program.
8.07.09,Periodontics and Periodontology,,,60.01.07,Periodontology Residency Program.
8.07.10,Prosthodontics and Prosthodontology,,,60.01.08,Prosthodontics Residency Program.
8.07.05,Oral and Maxillofacial Surgery,,,60.01.09,Oral and Maxillofacial Radiology Residency Program.
8.07.11,Other Dentistry,,,60.01.99,"Dental Residency Program, Other."
,#N/A,,,60.02,Medical Residency Programs.
8.28.01,Other Medicine and Health Sciences,,,60.02.01,Aerospace Medicine.
8.15.01,Allergy and Immunology,,,60.02.02,Allergies and Immunology.
8.15.02,Anesthesiology,,,60.02.03,Anesthesiology.
8.15.11,Hematology,,,60.02.04,Blood Banking.
8.15.03,Cardiology,,,60.02.05,Cardiology.
8.15.25,Pathology,,,60.02.06,Chemical Pathology.
8.15.26,Pediatrics,,,60.02.07,Child/Pediatric Neurology.
8.15.31,Psychiatry,,,60.02.08,Child Psychiatry.
8.15.37,Surgery,,,60.02.09,Colon and Rectal Surgery.
8.15.04,Critical Care,,,60.02.10,Critical Care Anesthesiology.
8.15.04,Critical Care,,,60.02.11,Critical Care Medicine.
8.15.04,Critical Care,,,60.02.12,Critical Care Surgery.
8.15.05,Dermatology,,,60.02.13,Dermatology.
8.15.05,Dermatology,,,60.02.14,Dermatopathology.
8.15.33,Radiology,,,60.02.15,Diagnostic Radiology.
8.15.06,Emergency Medicine,,,60.02.16,Emergency Medicine.
8.15.07,"Endocrinology, Diabetes, and Metabolism",,,60.02.17,Endocrinology and Metabolism.
8.15.08,Family Medicine,,,60.02.18,Family Medicine.
8.14.21,Medical Pathology,,,60.02.19,Forensic Pathology.
8.15.09,Gastroenterology,,,60.02.20,Gastroenterology.
8.15.37,Surgery,,,60.02.21,General Surgery.
8.15.10,Geriatrics,,,60.02.22,Geriatric Medicine.
8.15.37,Surgery,,,60.02.23,Hand Surgery.
8.15.11,Hematology,,,60.02.24,Hematology.
8.15.11,Hematology,,,60.02.25,Hematological Pathology.
7.14.03,Immunopathology,,,60.02.26,Immunopathology.
8.15.13,Infectious Disease,,,60.02.27,Infectious Disease.
8.15.15,Internal Medicine,,,60.02.28,Internal Medicine.
8.28.01,Other Medicine and Health Sciences,,,60.02.29,Laboratory Medicine.
8.15.19,Oncology,,,60.02.30,Musculoskeletal Oncology.
8.09.04,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",,,60.02.31,Neonatal-Perinatal Medicine.
8.15.16,Nephrology,,,60.02.32,Nephrology.
8.15.37,Surgery,,,60.02.33,Neurological Surgery/Neurosurgery.
8.15.17,Neurology,,,60.02.34,Neurology.
8.15.25,Pathology,,,60.02.35,Neuropathology.
8.15.41,Other Medical Specialties,,,60.02.36,Nuclear Medicine.
8.15.33,Radiology,,,60.02.37,Nuclear Radiology.
8.15.18,Obstetrics and Gynecology,,,60.02.38,Obstetrics and Gynecology.
8.24.03,Occupational Therapy,,,60.02.39,Occupational Medicine.
8.15.19,Oncology,,,60.02.40,Oncology.
8.15.20,Ophthalmology,,,60.02.41,Ophthalmology.
8.15.21,Orthopedics,,,60.02.42,Orthopedics/Orthopedic Surgery.
8.15.23,Otolaryngology,,,60.02.43,Otolaryngology.
8.15.25,Pathology,,,60.02.44,Pathology.
8.15.03,Cardiology,,,60.02.45,Pediatric Cardiology.
8.15.07,"Endocrinology, Diabetes, and Metabolism",,,60.02.46,Pediatric Endocrinology.
8.15.19,Oncology,,,60.02.47,Pediatric Hemato-Oncology.
8.15.16,Nephrology,,,60.02.48,Pediatric Nephrology.
8.15.21,Orthopedics,,,60.02.49,Pediatric Orthopedics.
8.15.37,Surgery,,,60.02.50,Pediatric Surgery.
8.15.26,Pediatrics,,,60.02.51,Pediatrics.
8.24.11,Other Rehabilitation and Therapy,,,60.02.52,Physical and Rehabilitation Medicine.
8.15.27,Plastic Surgery,,,60.02.53,Plastic Surgery.
8.15.29,Preventive Medicine,,,60.02.54,Preventive Medicine.
8.15.31,Psychiatry,,,60.02.55,Psychiatry.
8.23.00,Public Health,,,60.02.56,Public Health Medicine.
8.15.32,Pulmonology,,,60.02.57,Pulmonary Disease.
8.15.19,Oncology,,,60.02.58,Radiation Oncology.
8.15.25,Pathology,,,60.02.59,Radioisotopic Pathology.
8.15.34,Rheumatology,,,60.02.60,Rheumatology.
8.15.36,Sports Medicine,,,60.02.61,Sports Medicine.
8.15.37,Surgery,,,60.02.62,Thoracic Surgery.
8.15.40,Urology,,,60.02.63,Urology.
8.15.37,Surgery,,,60.02.64,Vascular Surgery.
8.15.21,Orthopedics,,,60.02.65,Adult Reconstructive Orthopedics (Orthopedic Surgery).
8.15.17,Neurology,,,60.02.66,Child Neurology.
8.15.25,Pathology,,,60.02.67,Cytopathology.
8.15.15,Internal Medicine,,,60.02.68,Geriatric Medicine (Internal Medicine).
8.15.26,Pediatrics,,,60.02.69,Pediatric Urology.
8.15.31,Psychiatry,,,60.02.70,Physical Medicine and Rehabilitation/Psychiatry.
8.15.21,Orthopedics,,,60.02.71,Orthopedic Surgery of the Spine.
8.15.41,Other Medical Specialties,,,60.02.99,"Medical Residency Programs, Other."
,#N/A,,,60.03,Veterinary Residency Programs.
8.27.11,Other Veterinary Medicine,,,60.03.01,Veterinary Anesthesiology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.02,Veterinary Dentistry Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.03,Veterinary Dermatology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.04,Veterinary Emergency and Critical Care Medicine Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.05,Veterinary Internal Medicine Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.06,Laboratory Animal Medicine Residency Program.
8.27.06,Veterinary Microbiology and Immunobiology,,,60.03.07,Veterinary Microbiology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.08,Veterinary Nutrition Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.09,Veterinary Ophthalmology Residency Program.
8.27.07,Veterinary Pathology and Pathobiology,,,60.03.10,Veterinary Pathology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.11,Veterinary Practice Residency Program.
8.27.09,"Veterinary Preventive Medicine, Epidemiology, and Public Health",,,60.03.12,Veterinary Preventive Medicine Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.13,Veterinary Radiology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.14,Veterinary Surgery Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.15,Theriogenology Residency Program.
8.27.10,Veterinary Toxicology and Pharmacology,,,60.03.16,Veterinary Toxicology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.17,Zoological Medicine Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.18,Poultry Veterinarian Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.19,Veterinary Behaviorist Residency Program.
8.27.10,Veterinary Toxicology and Pharmacology,,,60.03.20,Veterinary Clinical Pharmacology Residency Program.
8.27.11,Other Veterinary Medicine,,,60.03.99,"Veterinary Residency Programs, Other."
,#N/A,,,60.04,Medical Residency Programs - General Certificates.
8.28.01,Other Medicine and Health Sciences,,,60.04.01,Aerospace Medicine Residency Program.
8.15.01,Allergy and Immunology,,,60.04.02,Allergy and Immunology Residency Program.
8.15.02,Anesthesiology,,,60.04.03,Anesthesiology Residency Program.
8.15.17,Neurology,,,60.04.04,Child Neurology Residency Program.
7.13.02,Genetics,,,60.04.05,Clinical Biochemical Genetics Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.04.06,Clinical Cytogenetics Residency Program.
7.13.02,Genetics,,,60.04.07,Clinical Genetics Residency Program.
7.13.04,Molecular Genetics,,,60.04.08,Clinical Molecular Genetics Residency Program.
8.15.37,Surgery,,,60.04.09,Colon and Rectal Surgery Residency Program.
8.15.05,Dermatology,,,60.04.10,Dermatology Residency Program.
8.15.33,Radiology,,,60.04.11,Diagnostic Radiology Residency Program.
8.15.06,Emergency Medicine,,,60.04.12,Emergency Medicine Residency Program.
8.15.08,Family Medicine,,,60.04.13,Family Medicine Residency Program.
8.15.37,Surgery,,,60.04.14,General Surgery Residency Program.
8.15.15,Internal Medicine,,,60.04.15,Internal Medicine Residency Program.
8.15.17,Neurology,,,60.04.16,Neurological Surgery Residency Program.
8.15.17,Neurology,,,60.04.17,Neurology Residency Program.
8.28.01,Other Medicine and Health Sciences,,,60.04.18,Nuclear Medicine Residency Program.
8.15.18,Obstetrics and Gynecology,,,60.04.19,Obstetrics and Gynecology Residency Program.
8.24.03,Occupational Therapy,,,60.04.20,Occupational Medicine Residency Program.
8.15.20,Ophthalmology,,,60.04.21,Ophthalmology Residency Program.
8.15.21,Orthopedics,,,60.04.22,Orthopedic Surgery Residency Program.
8.15.23,Otolaryngology,,,60.04.23,Otolaryngology Residency Program.
8.15.25,Pathology,,,60.04.24,Pathology Residency Program.
8.15.26,Pediatrics,,,60.04.25,Pediatrics Residency Program.
8.24.05,Physical Therapy,,,60.04.26,Physical Medicine and Rehabilitation Residency Program.
8.15.27,Plastic Surgery,,,60.04.27,Plastic Surgery Residency Program.
8.15.31,Psychiatry,,,60.04.28,Psychiatry Residency Program.
8.15.29,Preventive Medicine,,,60.04.29,Public Health and General Preventive Medicine Residency Program.
8.15.19,Oncology,,,60.04.30,Radiation Oncology Residency Program.
8.15.33,Radiology,,,60.04.31,Radiologic Physics Residency Program.
8.15.37,Surgery,,,60.04.32,Thoracic Surgery Residency Program.
8.15.40,Urology,,,60.04.33,Urology Residency Program.
8.15.37,Surgery,,,60.04.34,Vascular Surgery Residency Program.
8.12.00,Medical Education,,,60.04.99,"Medical Residency Programs - General Certificates, Other."
,#N/A,,,60.05,Medical Residency Programs - Subspecialty Certificates.
8.16.09,Substance Abuse and Addiction,,,60.05.01,Addiction Psychiatry Residency Program.
8.15.26,Pediatrics,,,60.05.02,Adolescent Medicine Residency Program.
8.15.11,Hematology,,,60.05.03,Blood Banking/Transfusion Medicine Residency Program.
8.09.03,Cardiovascular Diseases,,,60.05.04,Cardiovascular Disease Residency Program.
8.15.25,Pathology,,,60.05.05,Chemical Pathology Residency Program.
8.15.26,Pediatrics,,,60.05.06,Child Abuse Pediatrics Residency Program.
8.15.31,Psychiatry,,,60.05.07,Child and Adolescent Psychiatry Residency Program.
8.15.03,Cardiology,,,60.05.08,Clinical Cardiac Electrophysiology Residency Program.
8.15.17,Neurology,,,60.05.09,Clinical Neurophysiology Residency Program.
8.15.37,Surgery,,,60.05.10,Congenital Cardiac Surgery Residency Program.
8.15.04,Critical Care,,,60.05.11,Critical Care Medicine Residency Program.
8.15.25,Pathology,,,60.05.12,Cytopathology Residency Program.
8.15.05,Dermatology,,,60.05.13,Dermatopathology Residency Program.
8.15.26,Pediatrics,,,60.05.14,Developmental-Behavioral Pediatrics Residency Program.
8.15.33,Radiology,,,60.05.15,Diagnostic Radiologic Physics Residency Program.
8.15.07,"Endocrinology, Diabetes, and Metabolism",,,60.05.16,"Endocrinology, Diabetes and Metabolism Residency Program."
8.14.21,Medical Pathology,,,60.05.17,Forensic Pathology Residency Program.
8.15.31,Psychiatry,,,60.05.18,Forensic Psychiatry Residency Program.
8.15.09,Gastroenterology,,,60.05.19,Gastroenterology Residency Program.
8.15.10,Geriatrics,,,60.05.20,Geriatric Medicine Residency Program.
8.22.06,Other Psychiatry and Psychology,,,60.05.21,Geriatric Psychiatry Residency Program.
8.15.18,Obstetrics and Gynecology,,,60.05.22,Gynecologic Oncology Residency Program.
8.15.11,Hematology,,,60.05.23,Hematological Pathology Residency Program.
8.15.11,Hematology,,,60.05.24,Hematology Residency Program.
8.15.24,Palliative Care,,,60.05.25,Hospice and Palliative Medicine Residency Program.
7.14.03,Immunopathology,,,60.05.26,Immunopathology Residency Program.
8.15.13,Infectious Disease,,,60.05.27,Infectious Disease Residency Program.
