Low Level ID,Low Level Name,Mid Level ID,Mid Level Name,High Level ID,High Level Name
"24.01.01","Liberal Arts and Sciences/Liberal Studies.","24.01","Liberal Arts and Sciences, General Studies and Humanities.","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES."
"24.01.02","General Studies.","24.01","Liberal Arts and Sciences, General Studies and Humanities.","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES."
"24.01.03","Humanities/Humanistic Studies.","24.01","Liberal Arts and Sciences, General Studies and Humanities.","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES."
"24.01.99","Liberal Arts and Sciences, General Studies and Humanities, Other.","24.01","Liberal Arts and Sciences, General Studies and Humanities.","24","LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES."
"25","LIBRARY SCIENCE.","25","LIBRARY SCIENCE.","25","LIBRARY SCIENCE."
"25.01","Library Science and Administration.","25.01","Library Science and Administration.","25","LIBRARY SCIENCE."
"25.01.01","Library and Information Science.","25.01","Library Science and Administration.","25","LIBRARY SCIENCE."
"25.01.02","Children and Youth Library Services.","25.01","Library Science and Administration.","25","LIBRARY SCIENCE."
"25.01.03","Archives/Archival Administration.","25.01","Library Science and Administration.","25","LIBRARY SCIENCE."
"25.01.99","Library Science and Administration, Other.","25.01","Library Science and Administration.","25","LIBRARY SCIENCE."
"25.03","Library and Archives Assisting.","25.03","Library and Archives Assisting.","25","LIBRARY SCIENCE."
"25.03.01","Library and Archives Assisting.","25.03","Library and Archives Assisting.","25","LIBRARY SCIENCE."
"25.99","Library Science, Other.","25.99","Library Science, Other.","25","LIBRARY SCIENCE."
"25.99.99","Library Science, Other.","25.99","Library Science, Other.","25","LIBRARY SCIENCE."
"26","BIOLOGICAL AND BIOMEDICAL SCIENCES.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.01","Biology, General.","26.01","Biology, General.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.01.01","Biology/Biological Sciences, General.","26.01","Biology, General.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.01.02","Biomedical Sciences, General.","26.01","Biology, General.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02","Biochemistry, Biophysics and Molecular Biology.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.02","Biochemistry.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.03","Biophysics.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.04","Molecular Biology.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.05","Molecular Biochemistry.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.06","Molecular Biophysics.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.07","Structural Biology.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.08","Photobiology.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.09","Radiation Biology/Radiobiology.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.10","Biochemistry and Molecular Biology.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.02.99","Biochemistry, Biophysics and Molecular Biology, Other.","26.02","Biochemistry, Biophysics and Molecular Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.03","Botany/Plant Biology.","26.03","Botany/Plant Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.03.01","Botany/Plant Biology.","26.03","Botany/Plant Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.03.05","Plant Pathology/Phytopathology.","26.03","Botany/Plant Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.03.07","Plant Physiology.","26.03","Botany/Plant Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.03.08","Plant Molecular Biology.","26.03","Botany/Plant Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.03.99","Botany/Plant Biology, Other.","26.03","Botany/Plant Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04","Cell/Cellular Biology and Anatomical Sciences.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.01","Cell/Cellular Biology and Histology.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.03","Anatomy.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.04","Developmental Biology and Embryology.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.05","Neuroanatomy.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.06","Cell/Cellular and Molecular Biology.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.07","Cell Biology and Anatomy.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.04.99","Cell/Cellular Biology and Anatomical Sciences, Other.","26.04","Cell/Cellular Biology and Anatomical Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05","Microbiological Sciences and Immunology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.02","Microbiology, General.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.03","Medical Microbiology and Bacteriology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.04","Virology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.05","Parasitology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.06","Mycology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.07","Immunology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.08","Microbiology and Immunology.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.05.99","Microbiological Sciences and Immunology, Other.","26.05","Microbiological Sciences and Immunology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07","Zoology/Animal Biology.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07.01","Zoology/Animal Biology.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07.02","Entomology.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07.07","Animal Physiology.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07.08","Animal Behavior and Ethology.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07.09","Wildlife Biology.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.07.99","Zoology/Animal Biology, Other.","26.07","Zoology/Animal Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08","Genetics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.01","Genetics, General.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.02","Molecular Genetics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.03","Microbial and Eukaryotic Genetics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.04","Animal Genetics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.05","Plant Genetics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.06","Human/Medical Genetics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.07","Genome Sciences/Genomics.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.08.99","Genetics, Other.","26.08","Genetics.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09","Physiology, Pathology and Related Sciences.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.01","Physiology, General.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.02","Molecular Physiology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.03","Cell Physiology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.04","Endocrinology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.05","Reproductive Biology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.06","Neurobiology and Neurophysiology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.07","Cardiovascular Science.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.08","Exercise Physiology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.09","Vision Science/Physiological Optics.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.10","Pathology/Experimental Pathology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.11","Oncology and Cancer Biology.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.12","Aerospace Physiology and Medicine.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.09.99","Physiology, Pathology, and Related Sciences, Other.","26.09","Physiology, Pathology and Related Sciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.1","Pharmacology and Toxicology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.01","Pharmacology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.02","Molecular Pharmacology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.03","Neuropharmacology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.04","Toxicology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.05","Molecular Toxicology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.06","Environmental Toxicology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.07","Pharmacology and Toxicology.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.10.99","Pharmacology and Toxicology, Other.","26.1","Pharmacology and Toxicology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.11","Biomathematics, Bioinformatics, and Computational Biology.","26.11","Biomathematics, Bioinformatics, and Computational Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.11.01","Biometry/Biometrics.","26.11","Biomathematics, Bioinformatics, and Computational Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.11.02","Biostatistics.","26.11","Biomathematics, Bioinformatics, and Computational Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.11.03","Bioinformatics.","26.11","Biomathematics, Bioinformatics, and Computational Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.11.04","Computational Biology.","26.11","Biomathematics, Bioinformatics, and Computational Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.11.99","Biomathematics, Bioinformatics, and Computational Biology, Other.","26.11","Biomathematics, Bioinformatics, and Computational Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.12","Biotechnology.","26.12","Biotechnology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.12.01","Biotechnology.","26.12","Biotechnology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13","Ecology, Evolution, Systematics, and Population Biology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.01","Ecology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.02","Marine Biology and Biological Oceanography.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.03","Evolutionary Biology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.04","Aquatic Biology/Limnology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.05","Environmental Biology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.06","Population Biology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.07","Conservation Biology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.08","Systematic Biology/Biological Systematics.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.09","Epidemiology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.10","Ecology and Evolutionary Biology.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.13.99","Ecology, Evolution, Systematics and Population Biology, Other.","26.13","Ecology, Evolution, Systematics, and Population Biology.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.14","Molecular Medicine.","26.14","Molecular Medicine.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.14.01","Molecular Medicine.","26.14","Molecular Medicine.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.15","Neurobiology and Neurosciences.","26.15","Neurobiology and Neurosciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.15.01","Neuroscience.","26.15","Neurobiology and Neurosciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.15.02","Neuroanatomy.","26.15","Neurobiology and Neurosciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.15.03","Neurobiology and Anatomy.","26.15","Neurobiology and Neurosciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.15.04","Neurobiology and Behavior.","26.15","Neurobiology and Neurosciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.15.99","Neurobiology and Neurosciences, Other.","26.15","Neurobiology and Neurosciences.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.99","Biological and Biomedical Sciences, Other.","26.99","Biological and Biomedical Sciences, Other.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"26.99.99","Biological and Biomedical Sciences, Other.","26.99","Biological and Biomedical Sciences, Other.","26","BIOLOGICAL AND BIOMEDICAL SCIENCES."
"27","MATHEMATICS AND STATISTICS.","27","MATHEMATICS AND STATISTICS.","27","MATHEMATICS AND STATISTICS."
"27.01","Mathematics.","27.01","Mathematics.","27","MATHEMATICS AND STATISTICS."
"27.01.01","Mathematics, General.","27.01","Mathematics.","27","MATHEMATICS AND STATISTICS."
"27.01.02","Algebra and Number Theory.","27.01","Mathematics.","27","MATHEMATICS AND STATISTICS."
"27.01.03","Analysis and Functional Analysis.","27.01","Mathematics.","27","MATHEMATICS AND STATISTICS."
